employee_id,age,gender,education_level,marital_status,tenure,job_role,department,salary,work_location,performance_rating,projects_completed,training_hours,promotions,overtime_hours,satisfaction_level,work_life_balance,average_monthly_hours_worked,absenteeism,distance_from_home,manager_feedback_score,churn
E07747,39,Female,Bachelor's,Single,8,Developer,IT,46734.00,On-site,4.0,4,72,0,3,0.53,NULL,222,1,19.00,3.6,0
E07748,35,Male,High School,Single,3,Analyst,IT,77187.00,Remote,1.0,9,68,0,46,0.92,NULL,239,6,12.00,10.0,0
E07749,52,Female,High School,Single,9,Analyst,IT,62100.00,On-site,4.0,28,32,1,28,0.77,NULL,223,18,44.00,2.2,0
E07750,48,Female,High School,Divorced,6,Developer,IT,41386.00,On-site,1.0,46,41,0,3,0.15,NULL,287,7,3.00,4.2,0
E07751,38,Female,Bachelor's,Married,2,Developer,Marketing,66512.00,On-site,2.0,7,28,0,36,0.34,NULL,194,2,23.00,8.5,0
E07752,50,Other,Bachelor's,Single,5,Manager,IT,91324.00,On-site,2.0,17,62,1,32,0.31,NULL,188,9,4.00,7.3,0
E07753,57,Male,Master's,Married,12,Developer,HR,131184.00,On-site,4.0,39,24,0,46,0.70,NULL,201,18,28.00,2.3,0
E07754,58,Female,Master's,Single,0,Developer,Sales,131682.00,On-site,3.0,28,18,0,2,0.54,NULL,277,12,14.00,9.1,1
E07755,47,Male,High School,Married,4,Manager,HR,123344.00,On-site,4.0,12,80,0,15,0.27,NULL,284,19,21.00,6.7,0
E07756,38,Female,Bachelor's,Married,5,Analyst,HR,40754.00,On-site,5.0,32,28,0,27,0.76,NULL,184,17,19.00,9.8,1
E07757,43,Male,Master's,Married,11,Developer,IT,76820.00,On-site,2.0,40,84,0,9,0.65,NULL,287,3,13.00,5.3,0
E07758,46,Female,Bachelor's,Married,11,Developer,IT,105323.00,On-site,5.0,0,78,1,16,0.79,NULL,176,0,14.00,9.5,0
E07759,23,Female,Bachelor's,Married,11,Developer,HR,110338.00,Hybrid,5.0,40,89,1,20,0.75,NULL,152,1,3.00,5.0,1
E07760,43,Male,Master's,Married,4,Analyst,IT,121819.00,On-site,5.0,17,2,1,18,0.61,NULL,207,15,0.00,4.9,0
E07761,26,Male,High School,Married,13,Developer,IT,57001.00,Remote,3.0,15,29,0,18,0.17,NULL,255,7,35.00,9.1,0
E07762,25,Male,Master's,Married,6,Developer,HR,60175.00,On-site,2.0,23,80,0,28,0.19,NULL,255,4,30.00,7.4,0
E07763,57,Female,Bachelor's,Married,11,Manager,Sales,92596.00,On-site,2.0,29,5,0,25,0.79,NULL,191,6,33.00,3.5,1
E07764,27,Male,Bachelor's,Divorced,3,Developer,IT,104670.00,On-site,2.0,40,76,0,43,0.86,NULL,199,16,20.00,3.5,0
E07765,42,Female,Bachelor's,Married,4,Developer,IT,51034.00,Hybrid,4.0,5,70,0,0,0.50,NULL,215,10,16.00,3.2,0
E07766,34,Female,Master's,Married,3,Developer,IT,36958.00,Remote,1.0,34,40,1,9,0.99,NULL,266,13,10.00,7.1,0
E07767,58,Female,Bachelor's,Married,13,Manager,Sales,84500.00,On-site,2.0,24,79,1,22,0.30,NULL,194,7,43.00,1.2,0
E07768,46,Female,Bachelor's,Single,8,Analyst,Sales,126773.00,On-site,3.0,17,4,0,14,0.73,NULL,238,18,16.00,6.4,0
E07769,47,Male,Master's,Married,1,Developer,IT,51691.00,Remote,3.0,4,80,0,39,0.67,NULL,262,12,17.00,9.6,0
E07770,41,Female,Master's,Married,0,Developer,Sales,66772.00,On-site,1.0,38,64,0,0,0.75,NULL,267,4,7.00,1.4,1
E07771,54,Female,Master's,Married,14,Developer,Sales,58620.00,Hybrid,4.0,10,72,0,45,0.42,NULL,299,2,42.00,3.9,1
E07772,35,Other,High School,Married,3,Analyst,HR,111269.00,Remote,3.0,45,49,0,37,0.24,NULL,201,8,32.00,5.9,0
E07773,57,Female,Master's,Single,13,Manager,IT,78587.00,Remote,1.0,48,76,0,19,0.40,NULL,176,7,19.00,7.8,0
E07774,38,Female,Bachelor's,Single,13,Developer,IT,134965.00,On-site,3.0,34,91,0,19,0.19,NULL,152,15,10.00,7.0,1
E07775,42,Male,Bachelor's,Married,11,Sales,Marketing,50253.00,On-site,1.0,45,20,0,22,0.11,NULL,160,9,3.00,8.9,0
E07776,37,Female,Master's,Single,14,Developer,Marketing,69012.00,Hybrid,3.0,9,70,0,30,0.68,NULL,286,13,25.00,3.3,0
E07777,37,Female,Bachelor's,Single,14,Developer,Sales,72877.00,On-site,4.0,17,68,0,48,0.99,NULL,226,10,1.00,8.3,0
E07778,41,Female,Bachelor's,Single,11,Sales,HR,130571.00,On-site,4.0,22,55,0,16,0.67,NULL,298,3,39.00,3.0,0
E07779,50,Female,Bachelor's,Married,11,Analyst,IT,48569.00,Remote,3.0,36,71,0,26,0.13,NULL,252,13,34.00,3.9,1
E07780,49,Male,Master's,Married,12,Developer,Marketing,116683.00,On-site,3.0,23,22,0,37,0.52,NULL,230,7,11.00,3.2,0
E07781,29,Female,Bachelor's,Divorced,5,Manager,Sales,97845.00,Remote,5.0,31,32,0,45,0.60,NULL,208,15,7.00,7.2,0
E07782,45,Other,Bachelor's,Single,9,Sales,IT,149368.00,Hybrid,2.0,32,64,0,4,0.74,NULL,221,10,17.00,2.5,0
E07783,24,Male,Bachelor's,Married,12,Developer,Sales,44615.00,On-site,4.0,40,93,0,35,0.78,NULL,207,3,41.00,4.2,0
E07784,46,Female,Bachelor's,Single,12,Analyst,IT,88931.00,On-site,3.0,43,23,0,43,0.20,NULL,233,18,39.00,6.2,0
E07785,40,Male,Master's,Single,13,Manager,IT,88449.00,On-site,2.0,37,86,0,35,0.33,NULL,224,11,22.00,2.8,1
E07786,54,Female,High School,Married,14,Analyst,Sales,59100.00,On-site,3.0,7,20,0,22,0.54,NULL,227,3,45.00,9.1,0
E07787,23,Male,Bachelor's,Single,7,Manager,HR,107173.00,On-site,2.0,44,76,0,31,0.00,NULL,268,2,0.00,9.6,0
E07788,36,Female,Master's,Single,3,Analyst,HR,50950.00,On-site,2.0,14,97,0,49,0.20,NULL,191,11,2.00,6.8,0
E07789,43,Male,Bachelor's,Single,0,Sales,HR,38131.00,On-site,4.0,37,40,1,21,0.96,NULL,285,10,48.00,2.3,0
E07790,31,Male,Bachelor's,Single,13,Manager,IT,84028.00,On-site,5.0,38,86,0,26,0.36,NULL,267,18,46.00,3.7,0
E07791,39,Male,High School,Married,8,Developer,IT,71930.00,Remote,1.0,31,84,0,13,0.75,NULL,185,17,36.00,9.4,1
E07792,43,Male,Master's,Single,2,Manager,HR,87930.00,Hybrid,3.0,42,21,0,35,0.47,NULL,249,16,6.00,1.6,0
E07793,48,Female,Bachelor's,Divorced,5,Developer,IT,85442.00,On-site,2.0,39,45,0,10,1.00,NULL,191,13,13.00,9.0,0
E07794,34,Male,Bachelor's,Married,9,Developer,HR,85456.00,Remote,5.0,30,28,0,12,0.90,NULL,200,18,40.00,3.9,0
E07795,54,Female,Bachelor's,Single,13,Analyst,HR,79869.00,On-site,2.0,40,52,1,48,0.29,NULL,272,3,20.00,8.2,0
E07796,26,Other,Bachelor's,Married,7,Developer,Marketing,64060.00,On-site,3.0,3,22,0,38,0.80,NULL,150,4,16.00,3.6,0
E07797,47,Female,Master's,Married,10,Developer,IT,43574.00,Remote,1.0,13,21,0,9,0.55,NULL,166,9,48.00,9.7,0
E07798,34,Female,Master's,Married,4,Sales,HR,121936.00,On-site,4.0,13,97,0,36,0.31,NULL,291,3,23.00,3.3,0
E07799,48,Male,Bachelor's,Married,10,Manager,Marketing,86479.00,On-site,1.0,41,7,0,9,0.52,NULL,230,0,7.00,2.3,0
E07800,35,Male,Bachelor's,Married,6,Analyst,IT,85852.00,On-site,4.0,41,87,0,41,0.33,NULL,298,13,15.00,1.8,1
E07801,45,Female,Master's,Single,10,Sales,Sales,52839.00,On-site,2.0,12,43,0,3,0.18,NULL,269,19,10.00,3.9,0
E07802,24,Male,Bachelor's,Married,13,Developer,IT,124436.00,On-site,5.0,49,8,0,10,0.47,NULL,240,3,36.00,3.3,0
E07803,51,Female,High School,Married,10,Developer,Sales,58615.00,On-site,4.0,30,30,0,17,0.42,NULL,205,0,32.00,1.8,0
E07804,56,Male,Master's,Married,9,Developer,HR,119389.00,On-site,2.0,17,10,0,37,0.31,NULL,298,18,27.00,1.9,0
E07805,35,Female,Bachelor's,Married,13,Developer,Marketing,85009.00,On-site,3.0,19,48,0,41,0.62,NULL,294,10,6.00,4.3,0
E07806,33,Male,Bachelor's,Married,8,Developer,IT,66626.00,On-site,3.0,23,94,0,17,0.13,NULL,296,0,48.00,4.8,0
E07807,49,Female,High School,Single,0,Manager,Sales,31123.00,On-site,5.0,15,51,0,38,0.97,NULL,253,16,13.00,6.1,0
E07808,50,Male,Master's,Divorced,10,Developer,Sales,124625.00,Remote,5.0,10,53,0,0,0.21,NULL,156,0,47.00,4.4,0
E07809,38,Male,Bachelor's,Divorced,13,Developer,Sales,141843.00,On-site,3.0,21,66,0,13,0.61,NULL,165,10,46.00,3.7,1
E07810,42,Female,Master's,Single,7,Manager,IT,104942.00,Hybrid,3.0,35,24,1,49,0.40,NULL,208,5,40.00,8.5,0
E07811,44,Male,PhD,Single,1,Analyst,IT,44405.00,On-site,4.0,15,76,0,29,0.01,NULL,291,6,20.00,8.2,0
E07812,41,Female,PhD,Married,0,Analyst,IT,65578.00,On-site,5.0,2,79,0,32,0.21,NULL,158,11,42.00,9.7,0
E07813,32,Female,Master's,Married,3,Developer,IT,41775.00,On-site,3.0,13,43,0,9,0.55,NULL,223,6,35.00,4.2,1
E07814,55,Male,High School,Single,5,Developer,Sales,91308.00,Remote,4.0,34,21,1,41,0.35,NULL,240,7,42.00,5.5,0
E07815,31,Female,Master's,Single,14,Developer,IT,45094.00,Remote,2.0,44,12,0,48,0.84,NULL,150,7,48.00,4.5,0
E07816,31,Male,High School,Married,13,Developer,Sales,113761.00,Hybrid,5.0,40,18,1,30,0.67,NULL,206,19,22.00,5.9,0
E07817,27,Female,Master's,Single,7,Analyst,HR,71792.00,On-site,5.0,18,57,0,48,0.16,NULL,171,2,37.00,7.1,0
E07818,57,Female,Bachelor's,Single,14,Developer,IT,36444.00,On-site,3.0,10,60,0,12,0.94,NULL,297,2,18.00,9.6,0
E07819,45,Female,Bachelor's,Married,0,Analyst,IT,43390.00,Remote,3.0,33,91,0,7,0.24,NULL,258,16,1.00,1.6,0
E07820,33,Male,High School,Married,0,Developer,IT,36984.00,Remote,3.0,44,20,0,34,0.06,NULL,197,12,8.00,5.2,0
E07821,44,Male,Master's,Married,9,Analyst,HR,109094.00,On-site,3.0,13,25,0,32,0.49,NULL,238,14,28.00,1.7,0
E07822,48,Female,High School,Married,1,Manager,HR,118380.00,Remote,1.0,1,40,0,23,0.44,NULL,250,3,12.00,7.4,0
E07823,58,Male,Bachelor's,Married,8,Analyst,HR,127722.00,Remote,3.0,43,41,1,12,0.49,NULL,263,11,18.00,7.4,1
E07824,27,Male,Master's,Married,11,Analyst,Marketing,75185.00,On-site,2.0,44,50,0,22,0.07,NULL,153,3,15.00,8.0,0
E07825,22,Female,Bachelor's,Single,3,Developer,IT,117197.00,On-site,3.0,13,80,0,27,0.30,NULL,246,9,47.00,4.4,0
E07826,27,Female,High School,Single,6,Developer,Sales,49629.00,On-site,3.0,25,60,0,8,0.92,NULL,285,12,43.00,7.4,0
E07827,43,Male,Bachelor's,Single,2,Manager,Sales,132397.00,Remote,2.0,12,6,0,4,0.80,NULL,260,12,14.00,3.3,0
E07828,45,Male,High School,Divorced,10,Sales,IT,112678.00,On-site,4.0,18,89,0,36,0.15,NULL,221,14,5.00,9.1,0
E07829,46,Male,Bachelor's,Married,0,Analyst,Marketing,50547.00,On-site,2.0,13,56,0,39,0.29,NULL,217,5,26.00,1.4,1
E07830,36,Male,PhD,Married,0,Sales,Marketing,40386.00,On-site,5.0,41,57,1,47,0.75,NULL,284,0,16.00,9.7,0
E07831,47,Male,Bachelor's,Divorced,8,Sales,IT,40707.00,Remote,2.0,41,23,0,39,0.86,NULL,283,6,7.00,1.3,0
E07832,29,Male,Bachelor's,Married,13,Developer,HR,40244.00,On-site,5.0,24,16,0,17,0.14,NULL,196,2,34.00,7.2,0
E07833,45,Other,Bachelor's,Divorced,3,Manager,Sales,59256.00,Remote,1.0,10,57,0,3,0.60,NULL,170,13,35.00,3.7,0
E07834,59,Female,PhD,Single,12,Developer,HR,132611.00,Remote,2.0,34,63,0,35,0.44,NULL,249,2,38.00,3.6,0
E07835,27,Male,Bachelor's,Married,10,Developer,Sales,54120.00,Remote,4.0,41,13,0,47,0.49,NULL,176,18,19.00,3.6,0
E07836,56,Male,Bachelor's,Married,2,Analyst,IT,104174.00,Remote,1.0,33,3,1,1,0.79,NULL,172,4,43.00,8.5,0
E07837,22,Female,Bachelor's,Married,4,Analyst,IT,148323.00,Remote,3.0,39,79,0,12,0.59,NULL,294,19,30.00,2.2,0
E07838,57,Male,Master's,Single,0,Developer,IT,40608.00,On-site,4.0,3,19,0,23,0.56,NULL,228,13,11.00,4.9,0
E07839,33,Female,Master's,Married,2,Developer,HR,60778.00,On-site,2.0,47,32,0,41,0.38,NULL,160,4,28.00,8.4,0
E07840,59,Female,Bachelor's,Married,3,Manager,Sales,149099.00,On-site,2.0,32,48,0,17,0.32,NULL,260,10,23.00,9.7,0
E07841,32,Female,Bachelor's,Married,12,Sales,HR,30122.00,On-site,4.0,9,17,1,12,0.73,NULL,229,6,21.00,2.5,0
E07842,33,Male,Bachelor's,Married,11,Sales,HR,94079.00,On-site,3.0,37,27,0,13,0.91,NULL,170,7,49.00,4.3,1
E07843,28,Female,Bachelor's,Single,5,Analyst,IT,50858.00,On-site,3.0,44,81,0,18,0.03,NULL,242,12,10.00,9.0,0
E07844,32,Female,Bachelor's,Single,8,Manager,IT,68640.00,Remote,1.0,22,52,0,40,0.48,NULL,159,4,41.00,7.7,1
E07845,57,Female,Bachelor's,Married,2,Developer,Sales,82819.00,On-site,4.0,7,11,0,12,0.57,NULL,182,9,32.00,4.5,0
E07846,52,Female,High School,Married,14,Analyst,HR,138435.00,On-site,5.0,38,83,0,9,0.28,NULL,155,4,34.00,5.8,0
E07847,54,Male,Master's,Married,3,Manager,Marketing,109833.00,Remote,4.0,11,68,0,45,0.09,NULL,174,9,6.00,1.2,0
E07848,34,Male,High School,Married,4,Developer,HR,90518.00,Remote,3.0,17,57,0,3,0.17,NULL,213,11,25.00,1.0,0
E07849,39,Female,High School,Married,14,Sales,HR,90064.00,On-site,3.0,2,35,0,28,0.71,NULL,229,9,16.00,9.1,0
E07850,45,Female,Bachelor's,Single,7,Analyst,Marketing,101307.00,On-site,1.0,48,62,0,19,0.22,NULL,188,17,15.00,3.4,0
E07851,30,Female,High School,Married,8,Developer,IT,45252.00,On-site,4.0,3,63,0,42,0.40,NULL,187,19,7.00,7.9,0
E07852,52,Female,Bachelor's,Married,2,Manager,IT,36649.00,On-site,2.0,20,10,0,42,0.02,NULL,206,10,38.00,2.3,0
E07853,31,Male,Bachelor's,Married,2,Analyst,HR,87207.00,Remote,5.0,8,40,1,13,0.17,NULL,214,6,2.00,8.3,1
E07854,23,Male,Master's,Single,6,Manager,HR,53190.00,On-site,4.0,48,31,0,2,0.82,NULL,258,10,20.00,6.6,0
E07855,59,Female,PhD,Single,8,Manager,HR,116419.00,Remote,5.0,43,0,0,22,0.53,NULL,176,8,31.00,1.8,1
E07856,36,Male,Master's,Single,0,Developer,IT,100614.00,On-site,4.0,27,21,0,46,0.10,NULL,230,13,18.00,3.0,0
E07857,24,Female,High School,Divorced,0,Developer,Marketing,42848.00,On-site,3.0,14,21,1,34,0.08,NULL,210,10,37.00,5.0,0
E07858,52,Male,Master's,Married,13,Analyst,Sales,45022.00,On-site,5.0,26,53,0,26,0.92,NULL,195,5,29.00,7.6,0
E07859,27,Female,Bachelor's,Married,11,Developer,IT,78197.00,On-site,4.0,3,76,0,0,0.37,NULL,282,12,49.00,9.4,0
E07860,24,Female,Bachelor's,Single,1,Analyst,IT,118318.00,On-site,2.0,25,46,0,10,0.77,NULL,185,9,15.00,1.8,0
E07861,32,Male,Bachelor's,Single,5,Developer,Sales,79452.00,Remote,3.0,1,68,0,43,0.44,NULL,218,14,27.00,8.3,1
E07862,36,Male,Bachelor's,Married,2,Analyst,IT,80678.00,On-site,2.0,20,30,0,9,0.12,NULL,285,7,49.00,8.7,0
E07863,49,Female,Master's,Married,14,Manager,HR,109051.00,Remote,1.0,17,79,0,41,0.53,NULL,249,0,38.00,5.9,1
E07864,31,Other,Bachelor's,Married,11,Manager,IT,51666.00,Remote,1.0,1,29,0,34,0.10,NULL,160,1,47.00,9.8,0
E07865,59,Female,Bachelor's,Single,7,Manager,IT,70775.00,On-site,1.0,6,89,0,24,0.86,NULL,218,14,8.00,8.1,1
E07866,28,Male,Bachelor's,Single,4,Analyst,HR,123047.00,On-site,3.0,19,82,0,22,0.05,NULL,254,14,3.00,9.0,0
E07867,36,Male,Master's,Married,2,Manager,Sales,47783.00,Remote,2.0,43,8,0,15,0.70,NULL,228,10,1.00,5.3,0
E07868,39,Male,Master's,Single,13,Developer,IT,85450.00,On-site,4.0,15,53,0,3,0.98,NULL,220,5,39.00,6.5,0
E07869,39,Male,Bachelor's,Married,7,Sales,Marketing,86783.00,On-site,3.0,13,82,0,48,0.89,NULL,240,7,20.00,8.9,1
E07870,45,Female,Bachelor's,Single,7,Analyst,IT,122462.00,Hybrid,4.0,31,68,0,42,0.91,NULL,170,8,10.00,1.5,0
E07871,23,Female,Master's,Single,1,Analyst,Sales,99876.00,On-site,3.0,14,9,0,37,0.26,NULL,224,10,35.00,7.0,0
E07872,41,Male,Bachelor's,Married,4,Developer,IT,138831.00,On-site,5.0,49,96,0,13,0.47,NULL,212,7,49.00,5.4,0
E07873,55,Male,Bachelor's,Divorced,2,Sales,Sales,39244.00,Remote,1.0,29,88,0,48,0.23,NULL,253,17,21.00,9.9,1
E07874,47,Male,Bachelor's,Single,6,Manager,Marketing,34294.00,On-site,1.0,47,7,1,35,0.69,NULL,181,5,29.00,5.7,0
E07875,28,Female,High School,Married,1,Developer,IT,109924.00,Hybrid,5.0,46,55,0,3,0.66,NULL,168,13,17.00,2.8,0
E07876,59,Female,Bachelor's,Married,8,Analyst,HR,121228.00,Hybrid,2.0,6,25,0,38,0.30,NULL,184,15,5.00,3.1,0
E07877,51,Female,Bachelor's,Single,1,Developer,IT,102119.00,On-site,1.0,23,31,0,30,0.41,NULL,205,0,7.00,9.0,1
E07878,26,Male,Bachelor's,Single,10,Analyst,Sales,115208.00,On-site,1.0,16,86,0,34,0.38,NULL,172,8,30.00,2.0,0
E07879,32,Female,Master's,Divorced,1,Manager,Sales,75354.00,On-site,2.0,16,11,1,27,0.70,NULL,292,15,12.00,3.6,0
E07880,22,Male,High School,Single,5,Analyst,IT,54163.00,On-site,2.0,38,37,0,48,0.02,NULL,274,17,41.00,1.3,0
E07881,55,Male,Bachelor's,Married,2,Manager,IT,67999.00,On-site,5.0,4,31,0,24,0.93,NULL,236,7,44.00,8.2,0
E07882,22,Female,High School,Divorced,2,Analyst,IT,78771.00,On-site,1.0,0,95,0,27,0.14,NULL,176,10,13.00,9.3,0
E07883,40,Female,High School,Single,14,Developer,IT,47855.00,On-site,5.0,49,25,0,17,0.32,NULL,155,0,18.00,2.3,1
E07884,23,Male,Bachelor's,Single,9,Developer,IT,145802.00,On-site,3.0,42,1,0,27,0.05,NULL,293,15,4.00,6.6,1
E07885,42,Male,PhD,Single,1,Developer,IT,67846.00,Remote,2.0,20,93,0,42,0.44,NULL,172,17,37.00,7.0,0
E07886,41,Male,Bachelor's,Single,13,Manager,IT,107462.00,Hybrid,2.0,29,38,0,22,0.74,NULL,240,15,34.00,2.4,0
E07887,44,Male,Bachelor's,Single,12,Manager,Marketing,139883.00,On-site,1.0,3,98,0,39,0.78,NULL,180,7,11.00,3.5,0
E07888,42,Female,High School,Married,4,Developer,IT,64077.00,On-site,4.0,4,4,0,31,0.36,NULL,207,14,18.00,7.0,1
E07889,45,Female,Bachelor's,Married,11,Analyst,IT,93530.00,On-site,5.0,40,83,0,1,0.38,NULL,261,0,16.00,1.6,0
E07890,25,Male,PhD,Married,10,Sales,IT,117255.00,Hybrid,2.0,20,59,0,33,0.34,NULL,189,5,38.00,9.6,1
E07891,33,Male,Bachelor's,Divorced,4,Developer,Marketing,77919.00,On-site,2.0,19,80,0,4,0.22,NULL,156,16,17.00,7.1,0
E07892,43,Male,Master's,Single,6,Manager,Sales,67839.00,Hybrid,1.0,19,22,0,9,0.71,NULL,178,1,36.00,4.7,0
E07893,41,Female,PhD,Single,7,Developer,IT,148022.00,Remote,1.0,36,96,0,42,0.89,NULL,219,14,28.00,5.2,0
E07894,39,Male,Bachelor's,Single,7,Developer,Sales,59782.00,On-site,4.0,16,59,0,37,0.41,NULL,215,4,20.00,2.4,0
E07895,22,Female,Bachelor's,Single,11,Developer,Sales,123925.00,On-site,3.0,8,39,0,15,0.72,NULL,236,9,2.00,3.1,0
E07896,51,Male,Bachelor's,Single,13,Developer,Marketing,146510.00,On-site,3.0,31,75,0,11,0.49,NULL,251,19,40.00,9.3,1
E07897,54,Female,Master's,Married,2,Analyst,Sales,51621.00,On-site,1.0,48,56,0,0,0.13,NULL,280,3,30.00,5.3,0
E07898,45,Female,High School,Married,5,Developer,IT,42009.00,On-site,4.0,22,58,0,44,0.51,NULL,239,10,37.00,2.8,0
E07899,35,Female,Bachelor's,Divorced,14,Developer,HR,105794.00,On-site,1.0,19,27,0,17,0.27,NULL,235,10,35.00,6.8,0
E07900,57,Female,Bachelor's,Single,11,Developer,Sales,66915.00,Remote,3.0,8,4,0,38,0.67,NULL,209,16,39.00,4.1,0
E07901,26,Female,Bachelor's,Married,4,Developer,Marketing,57374.00,On-site,5.0,25,85,0,16,0.45,NULL,290,14,19.00,8.7,0
E07902,32,Female,Master's,Married,3,Manager,IT,105257.00,On-site,2.0,16,1,0,38,0.68,NULL,218,3,3.00,8.0,1
E07903,45,Male,Bachelor's,Single,9,Analyst,IT,76915.00,On-site,2.0,19,40,0,37,0.48,NULL,185,19,19.00,4.1,0
E07904,52,Male,Bachelor's,Single,5,Sales,HR,114472.00,On-site,4.0,30,65,1,28,0.76,NULL,230,10,27.00,6.9,0
E07905,34,Male,Bachelor's,Divorced,3,Analyst,HR,123317.00,On-site,3.0,17,32,0,17,1.00,NULL,180,1,40.00,3.1,0
E07906,37,Female,Bachelor's,Married,13,Analyst,HR,54315.00,On-site,4.0,20,68,1,49,0.86,NULL,167,15,27.00,3.7,0
E07907,45,Female,Bachelor's,Divorced,7,Analyst,IT,100521.00,On-site,4.0,26,87,0,7,0.71,NULL,241,17,48.00,9.4,0
E07908,34,Male,Bachelor's,Married,8,Manager,Marketing,119403.00,Remote,4.0,25,82,0,49,0.25,NULL,261,11,34.00,2.1,0
E07909,45,Female,Bachelor's,Single,0,Manager,Sales,93962.00,Remote,2.0,43,37,0,32,0.57,NULL,282,6,9.00,2.5,0
E07910,47,Female,Bachelor's,Single,11,Analyst,Sales,90915.00,On-site,4.0,38,28,0,19,0.63,NULL,286,12,8.00,4.8,0
E07911,23,Female,High School,Divorced,0,Analyst,HR,102028.00,On-site,3.0,14,71,1,3,0.73,NULL,274,17,27.00,6.5,0
E07912,37,Female,Bachelor's,Single,3,Developer,Sales,93605.00,On-site,3.0,43,49,1,12,0.19,NULL,168,4,44.00,3.2,0
E07913,59,Female,Master's,Single,5,Developer,IT,61371.00,On-site,5.0,30,67,0,37,0.52,NULL,288,4,25.00,2.8,0
E07914,22,Male,Master's,Married,7,Developer,IT,134613.00,On-site,3.0,18,70,0,27,0.46,NULL,239,2,18.00,8.6,1
E07915,32,Male,Bachelor's,Single,14,Analyst,Marketing,64956.00,On-site,2.0,39,88,0,9,0.26,NULL,264,0,37.00,7.2,0
E07916,56,Female,Bachelor's,Single,14,Developer,HR,124715.00,On-site,3.0,44,57,0,41,0.54,NULL,161,2,7.00,7.5,0
E07917,50,Male,Master's,Married,11,Developer,IT,107851.00,On-site,1.0,3,1,0,23,0.91,NULL,185,7,2.00,9.9,0
E07918,58,Male,Bachelor's,Single,11,Manager,Marketing,41268.00,Remote,4.0,36,6,0,0,0.77,NULL,182,7,13.00,5.5,0
E07919,38,Female,Master's,Married,0,Analyst,Marketing,96733.00,On-site,5.0,46,71,0,29,0.56,NULL,284,3,48.00,3.0,0
E07920,49,Female,Master's,Single,2,Developer,Sales,39005.00,Hybrid,1.0,6,62,0,39,0.73,NULL,279,10,3.00,6.6,0
E07921,50,Female,Bachelor's,Married,11,Developer,IT,134272.00,On-site,3.0,47,46,0,30,0.79,NULL,153,9,48.00,1.2,0
E07922,24,Male,Bachelor's,Single,3,Sales,IT,146890.00,On-site,3.0,16,28,0,28,0.72,NULL,258,16,21.00,5.7,1
E07923,31,Female,High School,Single,9,Analyst,HR,85705.00,Remote,4.0,9,60,0,7,0.86,NULL,211,3,29.00,7.4,0
E07924,35,Male,High School,Married,1,Sales,HR,137581.00,On-site,4.0,42,84,0,28,0.78,NULL,210,8,45.00,4.7,0
E07925,33,Male,Master's,Single,12,Analyst,Marketing,62963.00,On-site,2.0,13,84,0,30,0.83,NULL,244,12,10.00,4.7,0
E07926,51,Female,Master's,Single,8,Manager,Marketing,102263.00,On-site,5.0,44,88,0,21,0.52,NULL,232,9,6.00,2.1,0
E07927,53,Male,High School,Married,2,Analyst,Marketing,124297.00,On-site,2.0,17,30,0,16,0.50,NULL,253,12,11.00,5.8,0
E07928,53,Male,Bachelor's,Single,14,Manager,IT,140176.00,Remote,3.0,48,90,1,5,0.36,NULL,283,7,27.00,4.2,0
E07929,53,Female,Bachelor's,Single,3,Developer,Sales,71599.00,On-site,5.0,8,32,0,16,0.49,NULL,299,2,34.00,8.2,0
E07930,47,Male,Bachelor's,Married,14,Sales,Sales,71355.00,Hybrid,5.0,15,38,1,24,0.70,NULL,229,17,24.00,2.9,1
E07931,22,Female,Bachelor's,Married,3,Sales,IT,39676.00,On-site,2.0,8,13,0,6,0.31,NULL,166,3,3.00,5.6,0
E07932,23,Female,Master's,Married,0,Developer,IT,74500.00,Remote,3.0,10,33,0,32,0.22,NULL,182,3,39.00,2.3,0
E07933,38,Other,High School,Married,4,Developer,Sales,69091.00,Remote,3.0,26,30,0,42,0.88,NULL,156,18,14.00,6.3,0
E07934,51,Male,High School,Married,4,Sales,IT,70868.00,On-site,2.0,29,47,0,9,0.03,NULL,222,3,16.00,5.4,0
E07935,28,Female,High School,Married,1,Developer,Marketing,63830.00,Remote,5.0,13,69,1,18,0.93,NULL,249,3,14.00,7.7,1
E07936,48,Male,Bachelor's,Single,14,Sales,IT,143810.00,On-site,5.0,13,25,0,49,0.85,NULL,243,4,38.00,2.3,0
E07937,30,Female,Bachelor's,Single,0,Sales,HR,40822.00,On-site,1.0,28,92,0,7,0.66,NULL,199,16,34.00,5.1,1
E07938,43,Male,Bachelor's,Married,4,Analyst,Marketing,62844.00,On-site,2.0,10,51,0,7,0.76,NULL,157,12,25.00,1.1,0
E07939,55,Male,Bachelor's,Married,4,Manager,Marketing,149575.00,Hybrid,3.0,14,31,0,9,0.60,NULL,225,13,1.00,8.6,0
E07940,22,Female,Master's,Married,6,Analyst,Sales,79074.00,On-site,1.0,43,4,0,38,0.57,NULL,251,6,44.00,4.7,0
E07941,30,Male,Bachelor's,Single,10,Developer,Sales,114780.00,Hybrid,2.0,13,51,0,49,0.65,NULL,209,7,25.00,7.7,0
E07942,41,Male,Bachelor's,Single,9,Developer,Marketing,114743.00,On-site,5.0,26,60,0,40,0.01,NULL,153,2,41.00,4.3,0
